x,y
1,-18.3426390056104
2,-890.572676275
3,693.523981192659
4,-136.285349495751
5,-374.070636348796
6,64.1345011978424
7,507.380267244353
8,-85.3412912892358
9,-175.622355948188
10,726.12389581787
11,358.592107220377
12,591.338968476632
13,445.091985011311
14,-1021.51571596179
15,-128.025961411736
16,-1086.07184189275
17,-389.283379837414
18,-629.300943121799
19,332.089360171343
20,-962.694351456188
21,126.371662259301
22,-32.8894436594643
23,2229.81196486068
24,-795.132708159828
25,393.452213169726
26,319.703470832047
27,532.587975472017
28,1228.26391482021
29,372.661777797508
30,407.986969249702
31,71.2869633743772
32,-1198.56829661163
33,-735.661645452423
34,124.185716800859
35,515.902716417281
36,1320.72714200186
37,-623.008940345723
38,259.20624741422
39,-268.36874172835
40,892.519586214387
41,-352.282829738112
42,191.783763044254
43,-118.752255607151
44,461.248996993492
45,114.641406334862
46,-648.902655163441
47,999.413246123574
48,174.031440033838
49,27.8809532696988
50,652.751736099838
51,479.404465566073
52,-917.968084394967
53,-387.114552165289
54,1547.75011913521
55,807.827232335783
56,1997.28271713593
57,58.5308434301278
58,273.479661788236
59,-81.5442592832129
60,-394.303294074985
61,482.889800667009
62,736.212150391171
63,-409.772786058192
64,-1186.12605645416
65,548.094183458651
66,813.491851807854
67,-16.3929288868104
68,-445.087532441818
69,222.579192594547
70,-1209.70058232128
71,74.192159019361
72,-375.073481901013
73,-492.67477467637
74,-73.866798835133
75,-544.692782204157
76,63.3554312867315
77,-980.744949421754
78,-972.160159904307
79,-1067.48984653785
80,410.258725995473
81,-66.388851237186
82,-45.2755341024028
83,-716.116685827756
84,162.020259740453
85,-268.4055207578
86,715.515796018445
87,-979.722490796738
88,-1258.03683374108
89,-1174.73752462144
90,40.6043640269957
91,-181.925499470497
92,515.560102737087
93,272.74496748768
94,991.791848309739
95,262.775646788116
96,-495.266213826154
97,265.254423426139
98,-709.485511389148
99,412.481873808006
100,122.637175710307
101,654.857846050566
102,-470.079776018233
103,204.757705640521
104,-162.549786203104
105,-202.508243391417
106,-291.648919489595
107,393.358098784561
108,120.281688826612
109,528.732073181467
110,403.095954892969
111,781.311936384769
112,1430.12583544916
113,-1066.52799818478
114,-253.549289490495
115,-78.1927474936388
116,-948.84055170912
117,698.057643283997
118,268.248122130543
119,276.33831938136
120,-921.002525184316
121,-755.139234861056
122,1678.43921912913
123,969.524300161707
124,213.299497694597
125,-37.3663860620017
126,1106.03193821492
127,-891.385124717118
128,-585.396096434503
129,1117.42693165362
130,39.4849476558572
131,657.933614590705
132,176.707952232134
133,242.392086755158
134,1179.95449802796
135,-23.9420647335335
136,1051.07156181683
137,954.138889470653
138,868.543686951035
139,-416.432156228625
140,-128.747886962359
141,-968.446183231125
142,477.825005507965
143,-712.273291478679
144,531.402870017045
145,763.332149242975
146,-573.886494020182
147,-801.236690603806
148,464.242432069268
149,-1367.07621380645
150,-228.804660789474
151,-953.704624135332
152,-273.9995402825
153,561.481231336072
154,-417.211555022294
155,-50.3125336471043
156,330.591761147561
157,-625.200664113701
158,91.6206324838939
159,-623.820653985984
160,250.185471468491
161,441.346008610357
162,-279.704948725599
163,1060.90700240102
164,277.680074429415
165,-448.305903351532
166,-385.525143614991
167,444.279537758751
168,37.3889387924523
169,-799.622337546255
170,-95.8492078968691
171,647.105685414087
172,-585.230337422826
173,-252.927889062614
174,-240.095287053387
175,913.80814830046
176,-336.802347487026
177,-391.722387435697
178,281.943238277994
179,452.370609908715
180,-781.343819166683
181,-800.554179756095
182,916.236670776895
183,1736.85205186296
184,40.8896381492661
185,664.463421305608
186,-656.122092846118
187,313.922258303538
188,-694.230984841751
189,-600.179217616292
190,224.321507025604
191,1599.50085275457
192,-13.2052893103976
193,743.347184702488
194,-1022.10872738891
195,800.487246334409
196,-78.5729746872634
197,-94.0295691126181
198,-268.174194090261
199,673.889716540721
200,1408.78568259069
201,1031.60323208581
202,137.055428555911
203,-69.5909853410792
204,120.80471612272
205,750.482050555473
206,-0.360228070629375
207,-152.951635303017
208,-792.130899362935
209,997.690399830054
210,-31.0782239161596
211,-390.013352318159
212,-225.877471051801
213,-825.49064626783
214,256.14924560419
215,-400.659926061684
216,967.359250813938
217,508.634117089185
218,-134.982501442571
219,77.3267110622538
220,603.006834315091
221,-543.042221480851
222,1181.25387760993
223,-294.094032938986
224,64.8241556662716
225,-881.283524776119
226,372.842401971446
227,-258.387406484395
228,632.868522906313
229,-724.220423168546
230,435.586136434716
231,1243.39451867502
232,-606.511795334205
233,-369.086557800474
234,-726.29108358771
235,643.180448032205
236,-408.752251901924
237,-1221.32525696804
238,-61.2832237044813
239,-633.570635864745
240,-630.128472544284
