x,y
1,-785.73177449044
2,-1335.78873708233
3,-1085.37246980685
4,673.981486613364
5,-1087.81148609928
6,1068.50683804163
7,215.17441265074
8,856.023542557012
9,-872.239586995971
10,-237.719389166588
11,-1130.91243135399
12,707.242858824683
13,-1191.01593900038
14,212.482357107942
15,-138.998300621668
16,-120.169075525511
17,13.6781931095209
18,22.4271360470597
19,444.528402441373
20,1612.40419177393
21,233.36509796982
22,68.0313172114716
23,440.974276443762
24,781.064589637183
25,305.348738245259
26,-896.885574201991
27,193.734264657493
28,-697.64171873465
29,1403.25664462375
30,-110.799444737097
31,-23.535820072558
32,69.3362355156839
33,-398.738533981213
34,526.706265371325
35,1280.35858938425
36,301.352667461839
37,-1192.71792611229
38,-231.790803332309
39,949.474810065922
40,210.291088668102
41,528.401931158043
42,-268.943332339289
43,295.716808334683
44,514.344143511436
45,165.848970352794
46,-364.819603651905
47,1423.32341357597
48,-152.322070702433
49,541.030859162047
50,75.3330340409606
51,345.436085182762
52,-1260.55284350975
53,67.7921196135394
54,-656.191651143227
55,-63.6173763770168
56,178.774392130632
57,213.539593053209
58,725.639417312415
59,-528.632274471709
60,-41.2663511298875
61,746.752206827748
62,-574.824963686128
63,980.812862771073
64,465.069166867773
65,996.176734282124
66,623.690901914427
67,-753.046296870603
68,1271.59071141656
69,-96.6762795287913
70,-551.38318053915
71,397.070947055086
72,196.083109433001
73,609.991649861657
74,100.561631742746
75,1091.791472595
76,438.960948630392
77,-1152.99991514979
78,-789.223248734509
79,1143.24333787884
80,1130.25594194635
81,-357.060481500864
82,230.026496460323
83,743.462952741206
84,458.294530921911
85,-990.499233089422
86,1040.46761226802
87,-407.344688128659
88,436.286585981512
89,1031.56912259961
90,-147.170892214994
91,-889.282304367628
92,-204.899709192833
93,-1841.33371316519
94,213.425226119655
95,837.432496251842
96,-952.93526168079
97,-749.967779459036
98,-210.661656183065
99,-300.992336517736
100,-396.502483717825
101,84.9735512952187
102,1441.30534458585
103,-287.20930293653
104,-749.961388175364
105,119.721122693035
106,-988.072629244938
107,508.580541451347
108,833.402922938299
109,-1046.54498637506
110,1605.75527569305
111,870.33811712965
112,-365.54126622776
113,1598.19106613745
114,1373.25073543377
115,367.024374792218
116,359.242744704618
117,-390.96723475939
118,924.672264495817
119,-698.811371034097
120,405.372510751066
121,-978.438840214635
122,-1128.25376318272
123,-78.1620943272822
124,-218.762853725482
125,-1918.96868193295
126,-422.578134803167
127,-234.41541565156
128,863.598206456296
129,-814.608814592569
130,-1928.9296402777
131,-527.524245839424
132,91.6593765639017
133,-225.911767127501
134,-240.810761908338
135,369.952039320173
136,-551.455873873639
137,350.272356860292
138,1032.44743731369
139,-365.663806390262
140,664.289467425838
141,65.0347757691904
142,281.312540728151
143,142.125574536811
144,-685.091751098172
145,143.835578121439
146,844.441079978438
147,408.549073718817
148,187.849225281538
149,829.504298554474
150,-603.361768915482
151,1156.72423668529
152,60.0947129486417
153,-367.919543176429
154,585.523935815078
155,-17.6252026429907
156,-771.608077193877
157,552.812721018945
158,1412.9939789848
159,-203.844807378451
160,745.892692812709
161,195.79803834912
162,675.910380497188
163,797.880945552723
164,-586.203615047854
165,106.572141750549
166,-819.533295054378
167,102.346259568077
168,995.462402433256
169,834.51683770545
170,935.145412990069
171,633.888042464846
172,-59.1867024732251
173,-1523.91654249717
174,712.743940061925
175,-224.535198380524
176,-516.343166628669
177,841.964821105892
178,572.577158875358
179,233.272499918667
180,95.8790566424921
181,-271.297591443393
182,-985.241336406469
183,442.918947347673
184,1185.95104713525
185,247.277056996695
186,34.6424582709868
187,862.940461026349
188,-40.9925759275101
189,55.3529549824129
190,-149.313349309507
191,-87.015927662398
192,710.834879277602
193,-1021.23131739971
194,103.055751777209
195,123.1240081958
196,554.813946212301
197,-738.91584026946
198,89.5496695092674
199,984.177929612793
200,597.022583062719
201,-1436.06558737605
202,-87.4185333412621
203,519.517699880054
204,-428.216452601666
205,492.825575145774
206,-995.805362320286
207,397.191651386624
208,861.507966110326
209,801.006488400349
210,-333.962951275838
211,-1146.17059030083
212,1284.7685325629
213,-303.519378835271
214,-970.066865023098
215,404.830229485471
216,824.949778849212
217,207.293285725756
218,-678.579576448725
219,452.834043071179
220,-668.923731848022
221,179.10493895712
222,-1178.61016526999
223,-412.937405144107
224,-690.68908655948
225,1401.4222350258
226,67.7242899646517
227,585.272989629387
228,-301.040226200265
229,608.319556381706
230,-549.956734398118
231,-946.251357206216
232,-141.282617992879
233,1479.9017407741
234,540.228910509892
235,386.748945106985
236,-141.697276819318
237,-538.82039475663
238,-691.516683921551
239,-1053.46202300797
240,-989.618037114425
