x,y
1,-148.607032713365
2,-639.481063283679
3,598.100507498501
4,-353.459266632121
5,-300.817417957434
6,-1416.91880678887
7,900.202881828576
8,-1096.03506880253
9,-749.172370155045
10,-532.227540967241
11,-1650.03027445646
12,1108.03643431022
13,143.634863753125
14,134.851516263774
15,849.635121414927
16,-620.694179273721
17,410.606963537428
18,-639.070822390339
19,-331.243945788521
20,-568.789238799963
21,-275.086158810086
22,-514.400688925643
23,175.299027032316
24,-269.332154370353
25,-305.636776017961
26,1254.75750017907
27,-1019.82833895925
28,-1457.24821244469
29,945.654958142751
30,334.171960225227
31,1479.21673947725
32,-548.610513748237
33,438.954776162069
34,665.809666954553
35,20.0428484989439
36,151.291943682321
37,-870.612469562716
38,1176.3875283752
39,-253.975517119878
40,193.99222518484
41,295.771350481997
42,476.222749038878
43,-47.7301240414217
44,-1420.12408031646
45,-274.086240585678
46,-249.058848664994
47,-925.008330023752
48,-227.490927820715
49,668.586285844817
50,67.4593396561161
51,44.8445370135145
52,812.971269261122
53,-1457.58708398075
54,-138.325500056336
55,-165.677290273244
56,188.231478052381
57,585.59847239465
58,-810.500932096684
59,765.473017157704
60,323.186240820529
61,351.966191552796
62,-1338.08374799291
63,615.388693873894
64,-257.74555250632
65,1456.60563777648
66,139.179276209195
67,809.757789813383
68,-42.3475865556859
69,-1007.63940017383
70,1453.97606561661
71,88.72926691003
72,812.750394173076
73,-697.379500816701
74,401.571186756255
75,211.392881698578
76,-128.60107771788
77,-88.1418321225112
78,-456.642089624516
79,624.730624002803
80,459.682932947583
81,-1528.96551731174
82,-376.774473578858
83,-188.488595386931
84,-843.932601741601
85,764.596369584725
86,-1185.39812887709
87,-319.882702295706
88,-592.649345743341
89,-268.607228129758
90,195.270061745675
91,-883.976324008126
92,-329.086418002081
93,-320.122347759936
94,-415.455313722369
95,-58.8256208228201
96,517.603327895009
97,-819.451480271933
98,-636.800452804224
99,8.82257936581118
100,705.827770225671
101,256.313201113856
102,-1762.4602707047
103,161.455912040452
104,-50.8423168270139
105,-495.572596971994
106,319.27986349218
107,316.659725817942
108,-363.698573262372
109,-6.4114560621577
110,154.654900185355
111,-446.408159899946
112,-306.271043092272
113,1189.71664771174
114,540.900096941217
115,567.045487158922
116,-474.65652228685
117,-464.064764995099
118,-702.696729515726
119,471.349228522405
120,1139.32576505256
121,-209.108848302505
122,232.825869228692
123,-943.624335461593
124,-344.622507959143
125,-650.44274831109
126,534.259793773831
127,914.696667225885
128,-64.7794603340746
129,947.085962402604
130,-1522.47114117679
131,295.797658375562
132,-249.126092943747
133,-352.204196113906
134,-555.409269763295
135,-982.326433696656
136,777.406237983468
137,193.834921095801
138,325.730877278019
139,17.730868152235
140,47.5895255529504
141,481.921314544125
142,81.5958359100071
143,-154.410086104864
144,-1491.36699332135
145,437.383764473732
146,199.934643280464
147,-318.593204360404
148,1219.43811656381
149,1536.41311251471
150,-1255.10532229085
151,744.482846385082
152,-138.320803105602
153,159.502828284663
154,373.892946354515
155,564.904026131158
156,-689.288527993774
157,22.4189004633046
158,-596.450840276106
159,272.448003261183
160,-1014.53609192834
161,-241.750791677502
162,718.12479435589
163,-16.5121788519405
164,-11.7736381176287
165,-511.876443752081
166,-110.447485461546
167,1100.94386322643
168,44.0664669942027
169,121.121969146237
170,1200.19636665898
171,-146.629550357261
172,-544.537202036433
173,-1099.95713550529
174,282.893091887717
175,-591.704297396516
176,-40.7166028300984
177,117.398926707442
178,-170.562909504195
179,-185.212555229321
180,-645.863911863736
181,-715.890993677026
182,1096.67214562368
183,-501.975314763074
184,606.031094660703
185,-465.436819977213
186,12.2508091814771
187,-4.26754995159275
188,-298.436556350213
189,-244.503015502784
190,-358.721423835138
191,509.741603210829
192,-1738.08877671443
193,-944.656081675139
194,-563.856049636355
195,1243.81882014198
196,257.447297932135
197,1059.02609534757
198,320.065638365455
199,924.092675349905
200,1292.27950718284
201,448.386039355922
202,277.324473347092
203,-83.3868635545329
204,-3.93476977701198
205,-105.339929591388
206,661.960895473371
207,-494.716984707654
208,139.264880932279
209,-116.824774448302
210,76.1985828298678
211,-325.578319777627
212,-501.396762997903
213,181.358923648549
214,-1973.00575089923
215,779.093331944436
216,605.625293152013
217,283.125495939277
218,-458.100570383625
219,-783.802223685562
220,-74.7899861699433
221,275.785606721793
222,1206.06610931116
223,-952.651531103409
224,381.710465278467
225,243.723907655441
226,-280.36274903457
227,-655.237139502884
228,490.134916873338
229,1201.84099394682
230,-92.1866186319009
231,-575.856282652546
232,142.281843210809
233,-34.4602879016661
234,-67.1210641474001
235,848.496580124527
236,1843.86449957828
237,289.88355322103
238,480.453292011316
239,-804.312276228012
240,389.486959324441
