x,y
1,-772.17049297766
2,177.452640427192
3,505.019003240214
4,86.1740625186583
5,-792.610168892496
6,340.584169334242
7,508.585229823145
8,-249.144312440134
9,963.935031235089
10,148.081657541032
11,23.513234859506
12,-397.856204848164
13,-289.094656355007
14,71.3749560272068
15,1189.15540101168
16,40.3954166309379
17,-549.648536277781
18,226.527916590507
19,353.199704528093
20,332.680042391896
21,68.3245547282618
22,1157.49290284977
23,-771.637597164313
24,-481.750389650154
25,311.021303137085
26,-116.936106713693
27,367.257876516015
28,-378.306665385649
29,30.7297853895714
30,865.600508040298
31,831.797547542051
32,-592.424155835209
33,-482.319252437775
34,62.056595760616
35,1055.05605371421
36,-752.123006290923
37,1044.5471444139
38,660.187511572922
39,-822.52522905826
40,319.680023951436
41,384.674860820552
42,1270.46795723761
43,758.447014299423
44,493.318141531777
45,8.05301579177476
46,-394.678807756814
47,1817.9744907583
48,954.220853404799
49,813.289724826279
50,184.618280614713
51,1094.89381642792
52,-1326.71481028566
53,-1102.75932833917
54,405.871699702555
55,-470.573929447339
56,728.943360840383
57,-71.8827516417615
58,1048.89046265973
59,-803.649847984281
60,308.218903514524
61,508.80038585234
62,-851.51231137887
63,193.840489587608
64,55.335942468029
65,-862.921668279764
66,-912.417074797561
67,180.922896747318
68,843.795837963107
69,486.707987603196
70,267.002625421909
71,216.008899806293
72,281.349787330313
73,738.025234091216
74,127.671433450366
75,-1260.16978371667
76,690.920964677194
77,-870.390127598283
78,63.3088547719595
79,-561.111594542489
80,-718.66548316875
81,-179.660922551328
82,-478.401548819861
83,259.234033323284
84,-480.243198607197
85,-661.595969007915
86,1217.03394534408
87,-390.118952598427
88,770.409300975366
89,716.567143526025
90,953.423885309742
91,-1052.05285070319
92,-678.246219810326
93,252.120577939977
94,-390.395329318411
95,-1261.81670679944
96,-870.94266053231
97,-1521.16125416309
98,-746.440096299935
99,331.799375516207
100,1092.64316621592
101,737.392517806855
102,176.82933977879
103,642.80763357729
104,96.9120550059864
105,-172.251920058
106,-268.031376312321
107,-1150.66735982792
108,-1056.27331114319
109,-389.691938752699
110,-288.790952871735
111,-425.994491857483
112,-135.292116068294
113,-670.471210264316
114,908.085937604995
115,11.6987636603992
116,-32.545021683119
117,-124.035322369251
118,-213.024061548088
119,-769.27449347227
120,882.196333248576
121,992.465545977662
122,-205.795841094614
123,-166.449435299202
124,-781.615002697142
125,-48.6582070498295
126,-160.739188917736
127,-473.163209208301
128,-365.515374301436
129,238.86738361775
130,589.112281572258
131,719.238700920984
132,-236.196570811156
133,880.688433601039
134,421.060970333843
135,-150.376033956255
136,570.562762840546
137,762.143134424034
138,-374.687207629209
139,-17.3561906656304
140,791.672345554657
141,-1012.87791891901
142,213.699507396321
143,49.4361549404775
144,-450.921967682669
145,-647.824870979058
146,-12.4526992821924
147,-52.5922099161719
148,-532.288075573644
149,-842.640918770531
150,223.618368810669
151,-182.686779953125
152,1015.7161487509
153,-641.955257244489
154,352.55906277999
155,-397.498351072835
156,35.6436308274258
157,273.116444042662
158,217.28524181636
159,-265.854797090838
160,-915.339199311731
161,481.665681270735
162,418.047987953598
163,-627.944221183239
164,-71.3696903693254
165,-1165.9260791629
166,204.014425895352
167,1021.37862653392
168,-167.82032431793
169,1370.98786390919
170,-386.224696753257
171,433.991021297736
172,-227.070634538309
173,440.745232452927
174,-1141.49472312691
175,813.503513628737
176,929.515656276667
177,58.0677581209667
178,1070.21932168492
179,538.829260987207
180,512.292431534148
181,-866.366167938633
182,525.333257275881
183,418.926968985934
184,703.049315826527
185,-306.5965279754
186,-352.555056258048
187,-427.100570285354
188,326.196824043887
189,-661.117642960265
190,1479.4654641186
191,-735.350901716236
192,1048.79340603182
193,1457.16970135089
194,434.924008708636
195,281.261188979472
196,-549.32090585972
197,-790.426916132939
198,315.122897474303
199,-669.383033280111
200,991.767255673826
201,-1156.94227368614
202,755.770713005139
203,972.429057859428
204,87.3697890186049
205,1023.19402489702
206,666.128807954299
207,20.8360987069826
208,695.019739844191
209,365.637653889442
210,-10.3190228380645
211,576.862298619877
212,44.0895465908403
213,-450.55462796459
214,716.021140342905
215,-544.074688516506
216,-752.267040995775
217,330.331653641542
218,-201.410544199817
219,-665.122573149148
220,-303.974965273534
221,533.627865009615
222,-106.2780254464
223,-711.531512118297
224,1483.06282528848
225,-317.052255957617
226,-365.757903648622
227,590.910426464435
228,-112.36356910424
229,-886.018113317026
230,534.349973236833
231,1522.04447833173
232,-1529.79282614121
233,455.164230420291
234,50.4993777037754
235,-19.808880913928
236,822.305930657075
237,-911.7891613321
238,448.702178595529
239,431.827282405129
240,203.642578934468
