x,y
1,-952.466037740788
2,-544.466582976019
3,-512.568281755094
4,123.632754494059
5,-841.830213050787
6,838.180317818522
7,-1720.82784224025
8,195.168809187449
9,524.601576474055
10,580.692388250188
11,409.19762165857
12,-363.044219713942
13,-1671.40219844185
14,221.652989064558
15,706.083615334151
16,1184.52969256231
17,407.423374736581
18,-140.151345000495
19,-107.217279958993
20,1277.82580442371
21,410.05130196401
22,67.4297140502569
23,-445.181120018323
24,-243.020280762986
25,699.381843238203
26,-644.893585532515
27,-707.919810202711
28,-390.993360596591
29,-52.3164778419179
30,-88.176696200783
31,-795.36272074837
32,238.786536032268
33,633.271302748829
34,-983.365956018518
35,-1290.4706334864
36,1150.12985258572
37,53.4784717316647
38,-595.195459797094
39,-557.747522794285
40,-518.787872986072
41,172.377915380282
42,487.917438890071
43,-894.466723000889
44,-1531.23540613943
45,779.860720014376
46,422.927586138838
47,258.588134718028
48,1972.9613692335
49,-795.804450993277
50,-11.4040574869021
51,1449.51170882127
52,329.541977243554
53,-98.6240444001442
54,-18.8955073069071
55,-216.311104064155
56,-278.646276512134
57,811.116359321164
58,-78.2381730631087
59,1457.00277102332
60,-92.1074497028903
61,1770.29564338698
62,-1069.09054773484
63,-706.615994975098
64,-140.733088441556
65,675.513794730841
66,-2.89664242790951
67,-670.01147606759
68,-67.9655402346965
69,564.077315893352
70,-148.441534315098
71,37.2483404431035
72,-675.531294022212
73,260.417779868227
74,-1510.88979736178
75,-654.348073549756
76,-537.727878375795
77,252.714867055035
78,-177.419236745721
79,-91.2643499949248
80,815.106530451845
81,-368.856542300443
82,390.005977566284
83,-271.219617334667
84,868.775752749915
85,-333.013341441273
86,-1005.42719025072
87,-665.239966501078
88,698.481409473937
89,928.962960705489
90,-1149.97475066218
91,213.898994133785
92,582.605281739568
93,419.467620789604
94,852.687961786726
95,526.906501143291
96,-159.609838211111
97,-1663.78544169768
98,204.511463499501
99,-8.68853857429681
100,-950.724857454131
101,-252.238228413652
102,-978.249012077482
103,-479.441657380917
104,-190.445420480952
105,-29.3233250455149
106,-157.283702525261
107,132.637729542561
108,585.009107490171
109,187.204899515712
110,-475.06637874236
111,-436.879758918968
112,1202.9565888125
113,-64.8496803078978
114,306.109747262301
115,-809.283546288318
116,952.674276327224
117,1523.22878106526
118,-593.304590412242
119,274.288762197535
120,-911.337143689074
121,-1021.23789204444
122,-138.959945483212
123,-104.990811025819
124,-74.5493260959917
125,738.504574935314
126,-887.935052901108
127,72.5719580326753
128,-297.753251584086
129,-432.020397179942
130,-291.011262627834
131,1001.08489515477
132,-23.9621301857961
133,-513.600171709904
134,-732.945823091266
135,-304.556373705832
136,-71.9977456886793
137,408.558802651555
138,-178.772989322011
139,939.159125123587
140,521.63704349314
141,-303.608564554268
142,-551.72024050235
143,886.109730271321
144,571.985084193726
145,-1296.69740308821
146,214.247187713828
147,-224.144050166883
148,415.266363858261
149,474.03933249276
150,611.586208732588
151,725.370262641672
152,797.438105648101
153,897.141528995443
154,-957.824937306309
155,-284.725817692779
156,37.7502028134517
157,-1291.11705389514
158,880.485679287292
159,-789.731498278613
160,4.83352373094283
161,584.26216774694
162,-1169.93160149739
163,-1019.08065128904
164,-2242.73057972032
165,-18.3299647102694
166,183.017386055429
167,404.696306332456
168,132.886216682942
169,-530.792318388349
170,-351.405726762375
171,-433.627573558867
172,-29.7879855133339
173,895.58709541266
174,843.9352468
175,219.2228717868
176,1079.28203100614
177,923.725092766187
178,1074.55435589534
179,-115.724911460606
180,-480.522227263393
181,-104.019101465755
182,-43.6546763021409
183,652.663201403989
184,969.996114779332
185,-1320.21337494106
186,-1496.77353325185
187,-384.875962712735
188,-312.975500072591
189,-434.737553598001
190,-216.990095279669
191,454.090385185273
192,359.749811585864
193,-555.691723834439
194,34.9335807217066
195,172.695807249159
196,39.2619713632051
197,579.053949885522
198,824.814598974647
199,170.47162186329
200,724.195716981692
201,667.954259580123
202,335.095295558856
203,-370.022526696629
204,18.5677187768824
205,1008.88869399017
206,149.877965705886
207,357.152504255787
208,-304.893052731196
209,-744.598635088399
210,20.739693094431
211,-1546.59495423862
212,-606.915784957657
213,-299.279785345793
214,704.039399297764
215,-137.734252468037
216,596.464327493267
217,-199.604795420614
218,977.486852577175
219,-347.550222087232
220,-1170.62257487311
221,48.4372080346308
222,803.648567257127
223,16.4649640953625
224,287.828156744081
225,532.31455165829
226,-175.118987290942
227,364.851503007204
228,14.3925816365179
229,-1450.25032069569
230,-531.5571388403
231,342.404684400392
232,-228.775914942567
233,-2189.30876371057
234,565.790916981201
235,327.912978072823
236,-683.207377885374
237,-1525.4931142427
238,163.494802178787
239,-419.183644746761
240,-727.1592427382
