x,y
1,503.715223121088
2,428.187852965119
3,126.991485183963
4,-64.5367394567219
5,-349.12778662766
6,456.505452830494
7,-763.597627464668
8,17.5089056363416
9,338.58274152602
10,-496.757665275377
11,703.651669549687
12,382.647991789587
13,-1647.22814918935
14,299.341721727203
15,-163.878772372607
16,-737.617551407956
17,-984.202246863647
18,717.523344328904
19,-695.980000397826
20,-650.767513792761
21,270.86876959258
22,-421.945665868754
23,-545.880832680682
24,-613.185370702364
25,-847.174497535455
26,-173.605260197327
27,-1576.85104978587
28,305.236936951868
29,-714.97556133051
30,-91.1912715114809
31,-351.359824785971
32,-858.424299489785
33,-4.76315724859953
34,-971.90608766019
35,-985.181143597246
36,-1042.35219307118
37,53.6918717762281
38,561.072609264013
39,-333.065210725263
40,279.96183522388
41,43.1002340715296
42,427.916249242782
43,130.745700926555
44,402.710105685659
45,-593.943532096872
46,255.518947525216
47,-398.401328838036
48,124.265167105291
49,510.814096611943
50,569.346471381234
51,-888.934872462491
52,400.414566486575
53,-33.3873354894157
54,104.041883878012
55,-358.91077425338
56,1568.80507926339
57,303.365013160471
58,983.93173450414
59,384.271433352932
60,-826.028551403095
61,-11.3283578712508
62,-776.320035937624
63,-1980.8300266099
64,506.047023927556
65,552.180905945795
66,-45.8786998860479
67,-451.799462796007
68,-805.378397954242
69,-477.237648701162
70,-234.610498036629
71,33.4454614777457
72,100.669460979606
73,-796.308831455312
74,772.890424224482
75,-197.52641359683
76,412.477390522654
77,-735.592713413075
78,342.033755954222
79,-226.757163089263
80,418.045428537071
81,-38.534994153613
82,274.46087417941
83,-284.313127141424
84,-241.883833564523
85,-200.346193517478
86,771.199670645119
87,227.552627006343
88,-103.01916996707
89,-1258.89624541639
90,356.041557313345
91,-1262.96517541654
92,-339.547894976806
93,500.551615552
94,589.165158060164
95,-949.724448005627
96,221.817049944421
97,378.206688821071
98,243.132087636279
99,-404.015138586952
100,-1278.56587863184
101,-847.882157777492
102,-121.213032601277
103,-1039.61045387071
104,349.063769818563
105,1065.56965806969
106,328.093223059801
107,-875.060971741775
108,-232.058462775725
109,806.225169832116
110,1849.59720659782
111,665.37191639072
112,-1135.72273965071
113,1244.15323959247
114,254.012433057488
115,-677.073598495756
116,-76.2749216326903
117,404.394437933074
118,792.704171939158
119,-152.16244165642
120,448.126399516038
121,1211.00119426115
122,-1115.24169508067
123,-425.00869508834
124,-1244.27347294622
125,517.948549791875
126,-230.501302883537
127,-589.7645187711
128,-311.675966878553
129,799.386233296924
130,-561.888898138377
131,73.758173437071
132,-131.722634232189
133,-754.064369253446
134,579.184696647049
135,-134.126013263297
136,1146.30487790628
137,-477.552322387325
138,-18.2992641217877
139,943.426862592585
140,-462.278523961267
141,927.283627616411
142,251.482985593015
143,-204.817831455842
144,369.917373012862
145,201.296056843702
146,673.922331705281
147,527.862784563977
148,301.098465595815
149,210.724130803121
150,-205.487142730283
151,-801.643777273836
152,-1212.51624546684
153,-594.15192881642
154,499.240611129507
155,1093.46981650127
156,18.8311621332585
157,1461.42056878292
158,-474.237365402906
159,-115.766086914781
160,-671.923391200947
161,-64.9836654972131
162,106.443041916621
163,-87.1480053568907
164,907.899864575605
165,-1223.55998228787
166,-508.204229125131
167,361.086996665193
168,318.78199845523
169,-257.384047711669
170,405.494762373508
171,-1117.25088711284
172,493.274221202431
173,1070.28998260516
174,512.900321325152
175,251.666239911022
176,-772.331646151136
177,-96.0819879401751
178,-131.181804861881
179,84.5596674320454
180,642.391328354194
181,-912.505870103112
182,-230.079226430575
183,-1538.98268879005
184,-392.643503133422
185,-394.80246702714
186,738.869912764311
187,1080.53651037475
188,352.63778017552
189,57.7662736944113
190,596.787798848104
191,-328.978185314601
192,-446.103268578443
193,-303.348237068105
194,1915.72528296742
195,538.991999020747
196,-149.100765169184
197,-554.889472685771
198,51.0369709852549
199,-37.7939942462415
200,-1363.41604939425
201,785.554138887102
202,109.217537509487
203,323.714497805122
204,-1495.40387411776
205,-132.820745729127
206,-476.387188085003
207,-1006.74605756941
208,-625.75665194453
209,-193.144465592811
210,238.269552046094
211,-89.4407659572486
212,-841.538784814177
213,9.47029555298361
214,-151.240538465459
215,-128.073945369451
216,-165.566576538211
217,267.268374383454
218,-88.3829426059426
219,-68.0713723644219
220,290.675087948679
221,-308.271393563161
222,2149.46002969786
223,403.377446153155
224,-172.412392267672
225,-230.5786788236
226,23.8661181777747
227,651.46158348477
228,951.432066435596
229,1011.27841654864
230,341.250374357
231,115.962500726865
232,792.168528721316
233,-623.586792384292
234,-856.75531103355
235,-52.3083962988777
236,1218.54058350212
237,1398.33244979954
238,-929.686526923313
239,170.461910163924
240,-734.878454928715
